product_name;category;shop_name;province;city;campaign_name;campaign_type;review_text;delivery_status
Hat;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Size does not fit as expected.;Delivered
Hat;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Hat;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very comfortable and well-made.;Delivered
Hat;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very cute design, looks great.;Delivered
Hat;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very good quality for price.;Delivered
Hat;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very helpful seller.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;12.12 Sale;flash-sale;Product is not authentic.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Battery life is as advertised.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Easy return process, very satisfied.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Excellent customer service.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good fit and quality.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good performance, worth the price.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Instructions were clear and helpful.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Instructions were confusing.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item arrived damaged.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item arrived defective.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is exactly as shown.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is fragile and broke easily.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is fragile, handle with care.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item not as advertised.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Material feels cheap, disappointed.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Not satisfied, product broke quickly.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Not worth the money.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Packaging was poor, box was damaged.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is amazing quality.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is exactly as pictured.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is high quality and affordable.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is perfect for gifting.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product matches description exactly.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Quality is great, worth the price.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received in good condition.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very affordable and decent quality.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very pleased with purchase.;Delivered
Hat;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works as described, very happy.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;12.12 Sale;flash-sale;No Review;Not Available
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Color differs from the pictures.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Excellent customer service.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Excellent packaging, item safe.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Good performance, worth the price.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Highly recommend this seller.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item came with missing parts.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item feels cheap.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item feels solid and premium.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is comfortable to use.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is fragile and broke easily.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is not worth the price.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Not as described, misleading listing.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Not worth the money.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product exceeded expectations.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is good for the price.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is good, but shipping slow.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is great value for money.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is lightweight and durable.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product matches description exactly.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Received wrong item, had to return.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Size does not fit as expected.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Very cheap material, disappointed.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Very good product, love it.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Very happy with seller communication.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Very satisfied, excellent quality.;Delivered
Hat;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Works perfectly, no issues.;Delivered
Hat;Fashion;SabaiKhong;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Color differs from the pictures.;Delivered
Hat;Fashion;SabaiKhong;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Instructions were confusing.;Delivered
Hat;Fashion;SabaiKhong;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is cheap but acceptable.;Delivered
Hat;Fashion;SabaiKhong;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is exactly as shown.;Delivered
Hat;Fashion;SabaiKhong;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item not as advertised.;Delivered
Hat;Fashion;SabaiKhong;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;SabaiKhong;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is excellent.;Delivered
Hat;Fashion;SabaiKhong;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product looks good in person.;Delivered
Hat;Fashion;SabaiKhong;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product works fine, happy with it.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Colors are vibrant and true.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Good fit and quality.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Highly recommend this seller.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item does not match description.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the price.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is good, but shipping slow.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is heavy and solid.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is high quality and affordable.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is stylish and practical.;Delivered
Hat;Fashion;SabaiSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very happy with quality.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;11.11 Sale;flash-sale;Product looks exactly like photo.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Highly recommended for this price.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item does not match description.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is great, highly recommend.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is durable and sturdy.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is durable.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is perfect for gifting.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very cheap material, disappointed.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very comfortable and well-made.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Works as described, very happy.;Delivered
Hat;Fashion;SabaiThongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Works perfectly, no issues.;Delivered
Hat;Fashion;ShopMongkol;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item feels cheap.;Delivered
Hat;Fashion;ShopMongkol;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Hat;Fashion;ShopMongkol;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;ShopMongkol;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Packaging was excellent.;Delivered
Hat;Fashion;ShopMongkol;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is high quality and affordable.;Delivered
Hat;Fashion;ShopMongkol;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;11.11 Sale;flash-sale;Item is a little smaller than expected.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Item feels cheap.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is exactly as shown.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay for the price.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is perfect size.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is perfect, love it.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Item was missing accessories.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Product is comfortable to wear.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Product is exactly as described.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Product is high quality and affordable.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Product looks exactly like the picture.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Product matches description exactly.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Very happy with seller communication.;Delivered
Hat;Fashion;StarFamilyThong;Bangkok;Bangkok;No Campaign;No Campaign;Very nice design, looks premium.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Great product, highly recommend.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item broke after first use.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is perfect size.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product exceeded expectations.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is amazing quality.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is lightweight and durable.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Quality is great, worth the price.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received wrong item, had to return.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very satisfied, excellent quality.;Delivered
Hat;Fashion;StarStarSuay;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Will buy from this seller again.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;11.11 Sale;bundle;No Review;Not Available
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;12.12 Sale;flash-sale;Item arrived defective.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;12.12 Sale;flash-sale;No Review;Not Available
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;12.12 Sale;flash-sale;Product looks exactly like photo.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;9.9 Sale;voucher;Works well, very happy with purchase.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Color differs from the pictures.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Exceeded expectations, will order again.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Excellent packaging, item safe.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Fast response from seller.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Good packaging, arrived safely.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Good performance, worth the price.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Great product, highly recommend.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Highly recommend this product.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Instructions were clear and helpful.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Instructions were confusing.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item arrived defective.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item came with missing parts.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item does not match description.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item feels cheap.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item fits as expected.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is comfortable to use.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is exactly as shown.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is fragile, handle with care.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is not worth the price.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the price.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is overpriced for the quality.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is perfect size.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is perfect, love it.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item not as advertised.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item works perfectly.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;No Review;Not Available
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Not as described, misleading listing.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Not worth the money.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Packaging was poor, box was damaged.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product arrived as advertised.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product exceeded my expectations.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is amazing, love it.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is as advertised.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is comfortable to wear.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is durable.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is good for the price.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is high quality and affordable.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is lightweight and durable.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is not authentic.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is of high quality and durable.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is sturdy and reliable.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is sturdy.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product looks exactly like photo.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product looks exactly like picture.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product quality is very good.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product works as expected.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Quality could be better.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very cute design, looks great.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very good quality for price.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very helpful seller.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very impressed with quality.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very pleased with purchase.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very satisfied, excellent quality.;Delivered
Hat;Fashion;StarThong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Works as described, very happy.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Color differs from the pictures.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Good fit and quality.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item came with missing parts.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is comfortable to use.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is not worth the price.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay for the price.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Hat;Fashion;StarThongSuay;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is perfect size.;Delivered
